ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-let-7b-5p,MIMAT0000063,PRSS22,64063,HITS-CLIP,23313552,Unspecified
hsa-let-7b-5p,MIMAT0000063,XYLT2,64132,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ERAP2,64167,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,DNAJC1,64215,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,NSD1,64324,PAR-CLIP,24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,NXN,64359,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF106,64397,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,GZF1,64412,Microarray,17699775,Unspecified
hsa-let-7b-5p,MIMAT0000063,NOM1,64434,PAR-CLIP,23592263|23446348,Unspecified
hsa-let-7b-5p,MIMAT0000063,CPEB1,64506,Luciferase reporter assay//Microarray//qRT-PCR,22995917,Unspecified
hsa-let-7b-5p,MIMAT0000063,ANAPC1,64682,Microarray//Proteomics//pSILAC//qRT-PCR//Western blot,18668040|26540468,Unspecified
hsa-let-7b-5p,MIMAT0000063,NUCKS1,64710,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TBC1D15,64786,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ELOVL1,64834,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TUT1,64852,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,AIDA,64853,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CCDC71,64925,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NT5DC2,64943,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MRPS24,64951,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MRPS11,64963,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NOL6,65083,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MARCKSL1,65108,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,WNK1,65125,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PYCR3,65263,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PLEKHA3,65977,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,PHACTR4,65979,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,GGCT,79017,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PDCL3,79031,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NABP2,79035,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,KXD1,79036,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ASPSCR1,79058,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ATG9A,79065,PAR-CLIP//Proteomics,18668040|23592263|26701625|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,FTO,79068,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,DCTPP1,79077,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF426,79088,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,EFHD2,79180,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,WDR25,79446,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ADIPOR2,79602,CLASH//PAR-CLIP,23622248|21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,RHBDF2,79651,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,MSANTD2,79684,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,IPO4,79711,CLASH//Proteomics//pSILAC,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,LIN28A,79727,Luciferase reporter assay//Reporter assay,15131085,Unspecified
hsa-let-7b-5p,MIMAT0000063,NARS2,79731,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,GEMIN7,79760,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ISOC2,79763,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZFHX4,79776,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,C12orf49,79794,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NAA40,79829,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM57A,79850,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CCDC134,79879,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MRM1,79922,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,WLS,79971,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CPED1,79974,Microarray,17699775,Unspecified
hsa-let-7b-5p,MIMAT0000063,DOCK5,80005,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,NAA25,80018,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,FOXRED2,80020,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF556,80032,HITS-CLIP,23824327,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF606,80095,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PTGES2,80142,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SIKE1,80143,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NAA15,80155,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,OPA3,80207,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,NAA50,80218,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PAAF1,80227,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,WDR26,80232,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,EDEM3,80267,HITS-CLIP//Proteomics//pSILAC,18668040|23313552,Unspecified
hsa-let-7b-5p,MIMAT0000063,WDCP,80304,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TRABD,80305,CLASH//Proteomics//pSILAC,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MED28,80306,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,FLAD1,80308,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CPEB4,80315,Luciferase reporter assay//Microarray//qRT-PCR,22995917,Unspecified
hsa-let-7b-5p,MIMAT0000063,PUS1,80324,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,REEP4,80346,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC19A3,80704,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,AARSD1,80755,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CPTP,80772,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,LIMD2,80774,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,INTS5,80789,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC25A32,81034,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,COLEC12,81035,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC38A1,81539,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,GDPD5,81544,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RCC1L,81554,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,INTS14,81556,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,C1orf21,81563,PAR-CLIP,20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,ANP32E,81611,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,C6orf62,81688,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF611,81856,HITS-CLIP//PAR-CLIP,21572407|20371350|23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,MED25,81857,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,EMC6,83460,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,DNAL1,83544,PAR-CLIP,21572407|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,UCK1,83549,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ATAD3B,83858,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CDCA7,83879,Microarray,17699775,Unspecified
hsa-let-7b-5p,MIMAT0000063,HASPIN,83903,HITS-CLIP//PAR-CLIP,21572407|20371350|23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,KREMEN1,83999,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,EMILIN2,84034,HITS-CLIP//PAR-CLIP,20371350|23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC10A7,84068,PAR-CLIP,24398324|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,WDR75,84128,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TOMM40L,84134,PAR-CLIP,26701625|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,UTP15,84135,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF644,84146,PAR-CLIP,23446348,Unspecified
hsa-let-7b-5p,MIMAT0000063,ANTXR1,84168,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,POLR1B,84172,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM96A,84191,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZCCHC9,84240,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NOA1,84273,PAR-CLIP,23592263|23446348,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM213A,84293,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,LLPH,84298,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MIEN1,84299,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CCDC115,84317,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,LZIC,84328,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,GFM2,84340,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CYSTM1,84418,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RAB11FIP4,84440,PAR-CLIP,24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZBTB37,84614,PAR-CLIP,20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,USP38,84640,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM126A,84668,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,GTPBP3,84705,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRRC2B,84726,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,FUT10,84750,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,TUBA1C,84790,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,IL17RC,84818,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PLXDC2,84898,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM136A,84908,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF587,84914,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,PPP1R15B,84919,PAR-CLIP,23592263|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM104A,84923,PAR-CLIP,20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF566,84924,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,MPND,84954,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,FBXL20,84961,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,REPS1,85021,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,HIST1H2BK,85236,PAR-CLIP,23592263|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZCCHC3,85364,PAR-CLIP,23446348|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,EAF1,85403,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MIDN,90007,CLASH//PAR-CLIP,23622248|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF799,90576,HITS-CLIP,23313552,Unspecified
hsa-let-7b-5p,MIMAT0000063,PIP4P1,90809,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ADCK2,90956,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,DHX57,90957,CLASH//Proteomics//pSILAC,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,FMNL3,91010,PAR-CLIP,22100165,Unspecified
hsa-let-7b-5p,MIMAT0000063,L3MBTL4,91133,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,YTHDC1,91746,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NEK9,91754,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,C11orf52,91894,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZC3HAV1L,92092,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,OXNAD1,92106,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MTSS1L,92154,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NAF1,92345,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MOB1B,92597,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TIMM50,92609,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MGME1,92667,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC38A5,92745,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MARS2,92935,PAR-CLIP//pSILAC,18668040|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,IGSF8,93185,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SDR42E1,93517,PAR-CLIP,24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZFAND4,93550,HITS-CLIP//PAR-CLIP,23706177|23313552|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,MFSD3,113655,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TOE1,114034,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,BTBD9,114781,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MBD6,114785,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,OSBPL10,114884,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,KCTD12,115207,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CTHRC1,115908,Luciferase reporter assay//qRT-PCR//Western blot,25510669,Unspecified
hsa-let-7b-5p,MIMAT0000063,TSEN15,116461,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,DCD,117159,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,RFFL,117584,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PDZD8,118987,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,LRIG3,121227,PAR-CLIP,21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,NAA30,122830,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,MSI2,124540,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,C19orf47,126526,PAR-CLIP,21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,GABPB2,126626,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TBC1D20,128637,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PIGU,128869,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,NUP35,129401,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TRIM71,131405,PAR-CLIP,20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM131A,131408,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM43A,131583,PAR-CLIP,23592263|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,GRPEL2,134266,CLASH//PAR-CLIP//Proteomics//pSILAC,18668040|23622248|23592263|24398324|23446348|21572407|20371350|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,C5orf24,134553,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PM20D2,135293,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,MTPN,136319,Reporter assay,15806104,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBXN2B,137886,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,GPAT4,137964,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,BRI3BP,140707,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,SMCR8,140775,PAR-CLIP,24398324|23446348|21572407|26701625|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,E2F7,144455,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF578,147660,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF417,147687,HITS-CLIP,23313552,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF738,148203,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC30A7,148867,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,C1orf210,149466,HITS-CLIP//PAR-CLIP,23446348|21572407|23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,DTX3L,151636,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,CMC1,152100,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,DAB2IP,153090,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CEP120,153241,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,TMEM167A,153339,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TMEM65,157378,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,RDH10,157506,Luciferase reporter assay//Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ANKRD46,157567,PAR-CLIP,22100165|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM84B,157638,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,USP54,159195,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TMTC3,160418,PAR-CLIP//Proteomics,18668040|23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,IFNLR1,163702,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,AGO3,192669,Microarray,17699775,Unspecified
hsa-let-7b-5p,MIMAT0000063,TMEM201,199953,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TXLNA,200081,CLASH//PAR-CLIP,23622248|21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,IBA57,200205,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,KLHDC8B,200942,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,CENPV,201161,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,UNC13D,201294,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF584,201514,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,PDE12,201626,Microarray//PAR-CLIP//Proteomics,17699775|18668040|24398324|23446348|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,TUBB,203068,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,HIPK1,204851,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CCNY,219771,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC16A9,220963,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,FOXK1,221937,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TMED4,222068,PAR-CLIP,27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC35F1,222553,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,AFG1L,246269,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MMS22L,253714,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,RNF144B,255488,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,ELMOD2,255520,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MFSD8,256471,PAR-CLIP,24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,PGM2L1,283209,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,KCTD21,283219,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,TTC9C,283237,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ANKRD52,283373,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SPRYD4,283377,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,GATC,283459,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRTG,283659,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZADH2,284273,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF841,284371,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NBPF15,284565,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,C5orf51,285636,PAR-CLIP,23592263|24398324|23446348|21572407|20371350|26701625|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,RNASE10,338879,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZBTB8OS,339487,HITS-CLIP//PAR-CLIP,23446348|23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,NAT8L,339983,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,ACER2,340485,PAR-CLIP,24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF774,342132,HITS-CLIP//PAR-CLIP,22100165|27418678,Unspecified
hsa-let-7b-5p,MIMAT0000063,ATXN1L,342371,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MTX3,345778,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,SPATA12,353324,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,IRF2BP2,359948,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NDUFA4P1,360165,PAR-CLIP,22100165,Unspecified
hsa-let-7b-5p,MIMAT0000063,NHLRC2,374354,HITS-CLIP,23313552,Unspecified
hsa-let-7b-5p,MIMAT0000063,DRAXIN,374946,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NHLRC3,387921,PAR-CLIP,24398324|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,BEND4,389206,PAR-CLIP,21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,PSMG4,389362,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,LIN28B,389421,Luciferase reporter assay//Microarray,17699775|16971064,Unspecified
hsa-let-7b-5p,MIMAT0000063,RBM12B,389677,PAR-CLIP//Proteomics,18668040|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,NUDT19,390916,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF805,390980,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RAB19,401409,HITS-CLIP//PAR-CLIP,23706177|23313552|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,POTEG,404785,CLASH//PAR-CLIP,23622248|26701625|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,NOMO3,408050,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,FNDC9,408263,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,ATXN7L3B,552889,PAR-CLIP,23592263|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRR5-ARHGAP8,553158,PAR-CLIP,27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,POTEM,641455,PAR-CLIP,26701625|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM83G,644815,PAR-CLIP,23592263|24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,ANXA8,653145,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ANXA8L1,728113,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CASTOR2,729438,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,POM121C,100101267,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TIMM23,100287932,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,OCLN,100506658,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,ACTA1,58,PAR-CLIP,21572407,Unspecified
hsa-let-7e-5p,MIMAT0000066,ADH5,128,HITS-CLIP//PAR-CLIP,23313552|26701625|27292025,Unspecified
hsa-let-7e-5p,MIMAT0000066,AHR,196,PAR-CLIP,23592263,Unspecified
hsa-let-7e-5p,MIMAT0000066,AK4,205,PAR-CLIP,23446348|20371350,Unspecified
hsa-let-7e-5p,MIMAT0000066,AMD1,262,HITS-CLIP,23313552,Unspecified
hsa-let-7e-5p,MIMAT0000066,AMPD2,271,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,XIAP,331,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,FASLG,356,Luciferase reporter assay,26826505,Unspecified
hsa-let-7e-5p,MIMAT0000066,AQP6,363,PAR-CLIP,27292025,Unspecified
hsa-let-7e-5p,MIMAT0000066,ARCN1,372,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,BACH1,571,PAR-CLIP,20371350,Unspecified
